provider_id,state,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_meaningful_use_of_ehrs,hospital_overall_rating,mortality_national_comparison,safety_of_care_national_comparison,readmission_national_comparison,patient_experience_national_comparison,effectiveness_of_care_national_comparison,timeliness_of_care_national_comparison,efficient_use_of_medical_imaging_national_comparison,readm_30_ami_hrrp_number_of_readmissions,readm_30_cabg_hrrp_number_of_readmissions,readm_30_copd_hrrp_number_of_readmissions,readm_30_hf_hrrp_number_of_readmissions,readm_30_hip_knee_hrrp_number_of_readmissions,readm_30_pn_hrrp_number_of_readmissions,readm_30_ami_hrrp_number_of_discharges,readm_30_cabg_hrrp_number_of_discharges,readm_30_copd_hrrp_number_of_discharges,readm_30_hf_hrrp_number_of_discharges,readm_30_hip_knee_hrrp_number_of_discharges,readm_30_pn_hrrp_number_of_discharges,readm_30_ami_hrrp_excess_readmission_ratio,readm_30_cabg_hrrp_excess_readmission_ratio,readm_30_copd_hrrp_excess_readmission_ratio,readm_30_hf_hrrp_excess_readmission_ratio,readm_30_hip_knee_hrrp_excess_readmission_ratio,readm_30_pn_hrrp_excess_readmission_ratio,readm_30_ami_hrrp_predicted_readmission_rate,readm_30_cabg_hrrp_predicted_readmission_rate,readm_30_copd_hrrp_predicted_readmission_rate,readm_30_hf_hrrp_predicted_readmission_rate,readm_30_hip_knee_hrrp_predicted_readmission_rate,readm_30_pn_hrrp_predicted_readmission_rate,readm_30_ami_hrrp_expected_readmission_rate,readm_30_cabg_hrrp_expected_readmission_rate,readm_30_copd_hrrp_expected_readmission_rate,readm_30_hf_hrrp_expected_readmission_rate,readm_30_hip_knee_hrrp_expected_readmission_rate,readm_30_pn_hrrp_expected_readmission_rate,value
450847,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,12.0,,32.0,65.0,13.0,100.0,65.0,,240.0,263.0,237.0,596.0,0.9993,,0.8676,1.0597,1.0729,0.9833,18.5308,,17.2477,23.3403,4.9075,16.9258,18.5446,,19.8791,22.0254,4.5742,17.2133,1.038435
450851,TX,Acute Care Hospitals,Proprietary,1,1,4.0,2.0,,3.0,3.0,,,,32.0,,,25.0,,,300.0,,,160.0,,,0.8976,,,0.9204,,,12.6817,,,18.7173,,,14.128,,,20.3369,,,0.9723149999999999
450853,TX,Acute Care Hospitals,Proprietary,1,1,4.0,,2.0,,3.0,2.0,2.0,2.0,,,,,29.0,,0.0,,,,731.0,,,,,,0.987,,,,,,4.0017,,,,,,4.0543,,1.073144
450855,TX,Acute Care Hospitals,Proprietary,1,1,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,23.0,15.0,19.0,33.0,11.0,62.0,135.0,90.0,140.0,188.0,290.0,450.0,1.0073,1.0575,0.9414,0.9315,0.879,0.8639,16.7161,14.5016,16.3313,19.8482,4.6706,15.4561,16.5944,13.7136,17.3479,21.3084,5.3136,17.8917,1.015277
450856,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,2.0,,,,,,0.0,,,,,,,,,,,,1.0931,,,,,,4.3299,,,,,,3.9611,,1.0149920000000001
450860,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,,,,,,,0.0,,,,,,,,,,,,1.1187,,,,,,4.3005,,,,,,3.8443,,0.952743
450862,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,24.0,13.0,67.0,106.0,18.0,93.0,142.0,84.0,351.0,474.0,226.0,542.0,1.0124,1.0375,1.0018,1.0270000000000001,1.2609,1.0101,16.3878,13.9492,19.0553,22.0149,5.9497,17.0627,16.1868,13.4456,19.0219,21.436,4.7186,16.8913,1.137981
450864,TX,Acute Care Hospitals,Physician,1,1,5.0,,3.0,,3.0,2.0,2.0,2.0,,,,,47.0,,,,,,1054.0,,,,,,1.0156,,,,,,4.4306,,,,,,4.3623,,0.9225030000000001
450865,TX,Acute Care Hospitals,Voluntary non-profit - Private,0,3,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450867,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,3,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,23.0,27.0,0.0,41.0,,,115.0,127.0,,213.0,,,1.0182,1.0006,1.0127,1.113,,,18.97,21.2326,4.2836,16.6964,,,18.6315,21.2206,4.2299,15.0015,1.0228190000000001
450869,TX,Acute Care Hospitals,Proprietary,1,1,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,48.0,40.0,61.0,142.0,0.0,101.0,296.0,281.0,415.0,609.0,,624.0,0.9740000000000001,0.9636,0.8537,0.983,0.8001,0.9204,16.7399,14.7044,17.2132,23.4955,4.5483,16.8811,17.1859,15.2593,20.1631,23.9017,5.6847,18.342,1.015983
450871,TX,Acute Care Hospitals,Physician,1,1,,,,,2.0,2.0,,,,,,,17.0,,,,,,365.0,,,,,,1.0804,,,,,,4.2485,,,,,,3.9323,,0.993735
450872,TX,Acute Care Hospitals,Physician,1,3,4.0,,2.0,,3.0,2.0,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.9741059999999999
450874,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,2.0,,,,,,0.0,,,,,,,0.0,,,,,0.9137,,,,,,3.5168,,,,,,3.8492,,1.0252379999999999
450875,TX,Acute Care Hospitals,Proprietary,1,3,,,,,3.0,,,,,,,,19.0,,,,,,873.0,,,,,,0.7229,,,,,,2.8867,,,,,,3.9930000000000003,,0.916212
450876,TX,Acute Care Hospitals,Proprietary,1,1,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,34.0,29.0,12.0,115.0,22.0,20.0,275.0,152.0,93.0,564.0,642.0,126.0,0.9527,1.1995,0.9258,0.9893,0.8715,0.9548,13.3555,14.9384,18.3421,20.5053,3.8402,17.7968,14.0191,12.454,19.8126,20.7262,4.4063,18.64,0.9559489999999999
450877,TX,Acute Care Hospitals,Proprietary,1,1,3.0,,2.0,,2.0,2.0,2.0,1.0,,,,,0.0,,,,,,,,,,,,0.9671,,,,,,4.2287,,,,,,4.3725,,1.392377
450880,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,,,,,3.0,2.0,,,,,,,11.0,,,,,,272.0,,,,,,1.0006,,,,,,4.0394,,,,,,4.0368,,1.180337
450883,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,2.0,,,,,,0.0,,,,,,,,,,,,1.0748,,,,,,3.6813,,,,,,3.4252,,1.0417
450885,TX,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,21.0,,0.0,25.0,,28.0,95.0,,,107.0,,164.0,1.0722,,0.9624,1.0215,,1.0348,17.7419,,17.8477,22.1362,,16.0127,16.5473,,18.5454,21.6698,,15.4736,1.1168420000000001
450888,TX,Acute Care Hospitals,Government - State,1,1,,,,,3.0,2.0,,,,,,,31.0,,,,,,525.0,,,,,,1.1804,,,,,,5.2886,,,,,,4.4802,,1.115726
450889,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,,,,,,,0.0,,,,,,,,,,,,0.8979,,,,,,2.9746,,,,,,3.3128,,1.0935979999999998
450890,TX,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,,,35.0,40.0,16.0,85.0,,,192.0,223.0,186.0,568.0,,,0.9924,0.9234,1.2381,0.9596,,,18.4919,20.1275,6.3259,15.3332,,,18.6336,21.7968,5.1092,15.9782,1.08346
450891,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991058
450893,TX,Acute Care Hospitals,Physician,1,1,,,,,3.0,2.0,3.0,,,0.0,,,,,,,,,,,,0.9178,,,,,,10.1875,,,,,,11.0996,,,,,1.137122
450894,TX,Acute Care Hospitals,Physician,1,1,,,,,2.0,2.0,2.0,,,,,,11.0,,,,,,187.0,,,,,,1.0931,,,,,,4.9509,,,,,,4.5292,,1.026351
451300,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451301,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451303,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451304,TX,Critical Access Hospitals,Proprietary,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451305,TX,Critical Access Hospitals,Voluntary non-profit - Church,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451306,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,3,3.0,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451307,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451308,TX,Critical Access Hospitals,Government - Local,1,1,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451309,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451310,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451311,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451312,TX,Critical Access Hospitals,Proprietary,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451313,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451314,TX,Critical Access Hospitals,Government - Local,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451315,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451316,TX,Critical Access Hospitals,Voluntary non-profit - Church,0,1,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451317,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451318,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451319,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451320,TX,Critical Access Hospitals,Government - Local,1,1,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451322,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451323,TX,Critical Access Hospitals,Voluntary non-profit - Church,1,1,4.0,2.0,,2.0,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451324,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451325,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451380,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3.0,2.0,,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451326,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451328,TX,Critical Access Hospitals,Proprietary,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451329,TX,Critical Access Hospitals,Government - Hospital District or Authority,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451330,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,4.0,2.0,,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451331,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451332,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451333,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451334,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451335,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451337,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451338,TX,Critical Access Hospitals,Proprietary,0,3,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451339,TX,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451340,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451341,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451342,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,3.0,2.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451343,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,3.0,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451344,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451345,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451346,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,4.0,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451347,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451348,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451349,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451367,TX,Critical Access Hospitals,Voluntary non-profit - Other,1,1,4.0,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451350,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451351,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451352,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451353,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451354,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451355,TX,Critical Access Hospitals,Proprietary,1,3,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451356,TX,Critical Access Hospitals,Government - Local,1,1,4.0,2.0,,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451357,TX,Critical Access Hospitals,Proprietary,1,1,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451366,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451358,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451359,TX,Critical Access Hospitals,Voluntary non-profit - Church,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451360,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451361,TX,Critical Access Hospitals,Proprietary,1,1,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451362,TX,Critical Access Hospitals,Government - Local,1,1,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451363,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451364,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,3.0,,,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451365,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3.0,2.0,,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451369,TX,Critical Access Hospitals,Proprietary,1,1,3.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451370,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451371,TX,Critical Access Hospitals,Government - Federal,1,1,3.0,2.0,,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451372,TX,Critical Access Hospitals,Proprietary,1,1,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451373,TX,Critical Access Hospitals,Government - Local,1,1,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451374,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451375,TX,Critical Access Hospitals,Proprietary,1,1,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451376,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451377,TX,Critical Access Hospitals,Government - Local,1,1,2.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451378,TX,Critical Access Hospitals,Proprietary,1,1,3.0,2.0,,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451379,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451381,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451382,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451384,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451385,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453300,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453301,TX,Childrens,Voluntary non-profit - Other,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453302,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453304,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453306,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453308,TX,Childrens,Voluntary non-profit - Church,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453309,TX,Childrens,Proprietary,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453310,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460021,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,41.0,27.0,27.0,62.0,58.0,117.0,424.0,205.0,226.0,448.0,1294.0,898.0,0.8605,1.0038,0.8762,0.8247,1.0111,0.8799,11.6322,13.1062,15.674000000000001,16.3587,4.4654,13.7401,13.5187,13.0565,17.8895,19.8357,4.4162,15.6154,0.959725
460023,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4.0,,1.0,3.0,3.0,2.0,3.0,2.0,,,,0.0,0.0,18.0,,,,,,151.0,,,,0.8532,1.0062,0.9402,,,,15.2471,4.274,13.9511,,,,17.8712,4.2477,14.838,0.973398
453311,TX,Childrens,Voluntary non-profit - Private,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453312,TX,Childrens,Voluntary non-profit - Other,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453313,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453314,TX,Childrens,Voluntary non-profit - Private,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453315,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490112,VA,Acute Care Hospitals,Proprietary,1,1,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,109.0,39.0,188.0,271.0,72.0,158.0,585.0,258.0,809.0,1157.0,1125.0,879.0,1.1185,1.0517,1.1365,1.0668,1.3402,1.0634,17.5107,14.4233,22.166999999999998,23.0747,5.8889,17.6107,15.6553,13.7138,19.5044,21.6295,4.3941,16.5602,0.993341
453316,TX,Childrens,Voluntary non-profit - Private,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460001,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,40.0,11.0,15.0,45.0,23.0,50.0,375.0,102.0,89.0,288.0,582.0,424.0,0.9105,0.9468,0.9849,0.8968,0.9172,0.8517,12.0507,12.6437,17.9683,17.868,4.2417,13.6991,13.2356,13.3546,18.244,19.9234,4.6245,16.0836,1.039513
460003,UT,Acute Care Hospitals,Proprietary,1,1,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,13.0,16.0,13.0,,,,72.0,386.0,87.0,1.013,0.9614,0.9596,0.9752,0.9979,0.9966,14.8348,15.0383,19.8046,20.1609,4.1558,15.1404,14.6448,15.6414,20.638,20.6737,4.1646,15.1925,1.035183
460004,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,21.0,11.0,20.0,35.0,25.0,57.0,167.0,108.0,131.0,306.0,830.0,496.0,0.9818,0.9412,0.9495,0.79,0.8176,0.8515,13.1885,12.1103,17.8655,15.9731,3.4806,13.1028,13.4327,12.8667,18.8165,20.2192,4.2573,15.3878,0.978118
460005,UT,Acute Care Hospitals,Proprietary,1,1,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,13.0,22.0,0.0,41.0,,,79.0,129.0,,215.0,0.8738,0.9438,0.9756,0.9653,0.8802,1.0808,12.8173,13.9337,18.4969,18.6832,4.0098,17.219,14.6686,14.7636,18.959,19.3557,4.5556,15.9324,1.0671389999999998
460006,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,,0.0,0.0,19.0,16.0,,,,,459.0,184.0,,,0.9845,0.9561,1.0024,0.8523,,,18.4685,18.0881,4.1294,13.0077,,,18.7594,18.918,4.1197,15.2618,0.9131940000000001
460007,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,,,0.0,0.0,0.0,17.0,,,,,,164.0,,,1.0036,0.9349,0.8121,0.9078,,,17.4939,18.1379,3.5781,13.2757,,,17.4313,19.4,4.4057,14.6246,0.9084979999999999
460009,UT,Acute Care Hospitals,Government - State,1,1,4.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,33.0,0.0,0.0,60.0,25.0,30.0,223.0,,,321.0,426.0,227.0,1.0134,0.889,0.9085,0.9218,1.1605,0.9009999999999999,14.46,14.7893,18.5863,20.2477,5.1822,15.5687,14.2683,16.6356,20.4593,21.9645,4.4655,17.2797,1.048129
460010,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,41.0,11.0,22.0,94.0,17.0,69.0,432.0,101.0,170.0,618.0,404.0,563.0,0.8417,0.9597,0.894,0.8245,0.9302,0.8499,11.7081,12.2921,17.2258,17.0587,4.5587,13.7049,13.9096,12.8084,19.2676,20.6905,4.9007,16.1253,0.986585
460011,UT,Acute Care Hospitals,Proprietary,1,1,4.0,2.0,,3.0,2.0,2.0,3.0,2.0,,,0.0,0.0,0.0,18.0,,,,,,180.0,,,0.9555,0.9816,1.0126,0.8764,,,16.5634,19.8521,3.9159,13.6656,,,17.3356,20.2252,3.8672,15.5932,0.915478
460013,UT,Acute Care Hospitals,Proprietary,1,1,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,,0.0,0.0,13.0,15.0,,0.0,,,281.0,120.0,0.9909,,0.9614,0.9292,1.0484,0.9432,14.9633,,15.9917,19.4153,4.3008,14.968,15.100999999999999,,16.6338,20.8946,4.1024,15.8692,1.011622
460014,UT,Acute Care Hospitals,Proprietary,1,1,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,11.0,13.0,0.0,13.0,,,65.0,51.0,,159.0,,,0.9922,1.0418,0.9252,0.8634,,,17.6939,20.6379,4.4809,12.7254,,,17.8325,19.8092,4.8431,14.7392,0.9908129999999999
460015,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,,0.0,11.0,0.0,19.0,,,,87.0,,171.0,0.9358,,0.9324,0.9233,0.9685,0.9109,13.1387,,17.2943,18.064,3.7262,13.8322,14.0404,,18.5473,19.5636,3.8472,15.1859,0.966794
